N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1168.0,HANARO 글로벌럭셔리S&P(합성),17605.0,160.0,+0.92%,0.0,17570.0,17695.0,17560.0
1169.0,원림,18070.0,60.0,+0.33%,5000.0,17860.0,18140.0,17860.0
1170.0,미래에셋 홍콩H 선물 ETN(H),8300.0,90.0,-1.07%,0.0,8415.0,8450.0,8300.0
1171.0,KODEX 차이나2차전지MSCI(합성),5235.0,55.0,+1.06%,0.0,5275.0,5330.0,5205.0
1172.0,형지엘리트,1327.0,0.0,0.00%,500.0,1327.0,1339.0,1315.0
1173.0,대한방직,7800.0,30.0,+0.39%,1000.0,7740.0,7800.0,7700.0
1174.0,KOSEF 통안채1년,102730.0,5.0,0.00%,0.0,102740.0,102745.0,102725.0
1175.0,KBSTAR Fn컨택트대표,6655.0,35.0,+0.53%,0.0,6685.0,6715.0,6650.0
1176.0,SK디스커버리우,30100.0,300.0,+1.01%,5000.0,29900.0,30150.0,29800.0
1177.0,우진아이엔에스,5330.0,10.0,+0.19%,500.0,5320.0,5380.0,5270.0
1178.0,한투 코스피 양매도 3% OTM ETN,8120.0,0.0,0.00%,0.0,8120.0,8120.0,8120.0
1179.0,신한 레버리지 금 선물 ETN,20225.0,205.0,+1.02%,0.0,20165.0,20225.0,20150.0
1180.0,KODEX 미국채10년선물,11220.0,60.0,-0.53%,0.0,11290.0,11290.0,11190.0
1181.0,이화산업,14410.0,160.0,+1.12%,5000.0,14180.0,14580.0,14180.0
1182.0,유화증권우,2290.0,10.0,-0.43%,1000.0,2300.0,2300.0,2290.0
1183.0,국보,3150.0,0.0,0.00%,5000.0,0.0,0.0,0.0
1184.0,대림통상,2580.0,120.0,-4.44%,1000.0,2705.0,2725.0,2580.0
1185.0,세우글로벌,1368.0,6.0,+0.44%,500.0,1361.0,1375.0,1352.0
1186.0,TIGER 인버스,5155.0,80.0,-1.53%,0.0,5165.0,5190.0,5150.0
1187.0,삼성 미국 대형 가치주 ETN,19545.0,0.0,0.00%,0.0,19545.0,19545.0,19545.0
1188.0,HANARO Fn K-뉴딜디지털플러스,8140.0,90.0,-1.09%,0.0,8230.0,8230.0,8140.0
1189.0,KODEX 200IT TR,11830.0,290.0,+2.51%,0.0,11740.0,11830.0,11725.0
1190.0,WISCOM,2540.0,10.0,+0.40%,500.0,2555.0,2585.0,2515.0
1191.0,DL이앤씨우,18360.0,100.0,-0.54%,5000.0,19000.0,19000.0,18360.0
1192.0,키움 코스피 200 TR ETN,9695.0,85.0,+0.88%,0.0,9730.0,9730.0,9695.0
1193.0,KODEX 삼성전자채권혼합Wise,11040.0,90.0,+0.82%,0.0,11045.0,11075.0,11025.0
1194.0,동일제강,1902.0,14.0,+0.74%,500.0,1883.0,1902.0,1878.0
1195.0,QV S&P500 버퍼10% 9월 ETN,12850.0,0.0,0.00%,0.0,12850.0,12850.0,12850.0
1196.0,ACE 포스코그룹포커스,7690.0,145.0,-1.85%,0.0,7910.0,7960.0,7595.0
1197.0,신한 레버리지 다우존스지수 선물 ETN(H),38400.0,370.0,+0.97%,0.0,38470.0,38485.0,38380.0
1198.0,삼성 미국 대형 성장주 ETN(H),19145.0,0.0,0.00%,0.0,19145.0,19145.0,19145.0
1199.0,부산주공,486.0,0.0,0.00%,500.0,0.0,0.0,0.0
1200.0,TIGER 차이나바이오테크SOLACTIVE,5820.0,70.0,-1.19%,0.0,5945.0,6000.0,5790.0
1201.0,KODEX K-신재생에너지액티브,13155.0,105.0,-0.79%,0.0,13395.0,13490.0,13140.0
1202.0,SUN&L,3025.0,60.0,-1.94%,1000.0,3210.0,3300.0,3000.0
1203.0,TIGER 글로벌BBIG액티브,12880.0,205.0,+1.62%,0.0,12765.0,12890.0,12765.0
1204.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,3460.0,135.0,-3.76%,0.0,3650.0,3685.0,3405.0
1205.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),15220.0,355.0,-2.28%,0.0,15265.0,15300.0,15170.0
1206.0,신한 S&P500 VIX S/T 선물 ETN D,6335.0,220.0,-3.36%,0.0,6385.0,6385.0,6255.0
1207.0,경인전자,24050.0,100.0,+0.42%,5000.0,24400.0,24550.0,23700.0
1208.0,KBSTAR 2차전지TOP10,14115.0,340.0,-2.35%,0.0,14545.0,14660.0,13975.0
1209.0,KODEX 미국배당프리미엄액티브,10275.0,25.0,+0.24%,0.0,10250.0,10275.0,10240.0
1210.0,TIGER 미국배당+3%프리미엄다우존스,10560.0,40.0,+0.38%,0.0,10585.0,10585.0,10525.0
1211.0,TIGER 미국나스닥100TR채권혼합Fn,11510.0,45.0,+0.39%,0.0,11495.0,11515.0,11490.0
1212.0,KODEX 차이나H,12845.0,195.0,-1.50%,0.0,13255.0,13255.0,12815.0
1213.0,태원물산,4895.0,45.0,-0.91%,500.0,4900.0,4940.0,4890.0
1214.0,KODEX 증권,6185.0,35.0,+0.57%,0.0,6220.0,6220.0,6130.0
1215.0,한성기업,5960.0,40.0,+0.68%,5000.0,5920.0,6030.0,5880.0
1216.0,KODEX 200롱코스닥150숏선물,8545.0,175.0,+2.09%,0.0,8380.0,8555.0,8335.0
1217.0,비비안,1229.0,15.0,+1.24%,500.0,1206.0,1229.0,1206.0
1218.0,TIGER 미국S&P500배당귀족,10750.0,20.0,+0.19%,0.0,10730.0,10760.0,10705.0
1219.0,TBH글로벌,1745.0,0.0,0.00%,500.0,1727.0,1750.0,1718.0
1220.0,동양고속,12510.0,30.0,-0.24%,5000.0,12550.0,12610.0,12430.0
1221.0,TIGER 차이나HSCEI,7270.0,90.0,-1.22%,0.0,7410.0,7465.0,7225.0
1222.0,TIGER 차이나전기차레버리지(합성),4380.0,20.0,+0.46%,0.0,4440.0,4470.0,4355.0
1223.0,세기상사,6460.0,0.0,0.00%,500.0,6390.0,6460.0,6310.0
1224.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,35460.0,595.0,+1.71%,0.0,35385.0,35460.0,35245.0
1225.0,전방,21050.0,0.0,0.00%,5000.0,21350.0,21600.0,20900.0
1226.0,ACE 중장기국공채액티브,101125.0,10.0,-0.01%,0.0,101125.0,101125.0,101125.0
1227.0,성문전자,1564.0,2.0,-0.13%,500.0,1557.0,1580.0,1545.0
1228.0,SOL 200 Top10,7955.0,60.0,+0.76%,0.0,7970.0,7990.0,7905.0
1229.0,한투 인버스 0.5X S&P500 VIX S/T 선물 ETN,34830.0,0.0,0.00%,0.0,34830.0,34830.0,34830.0
1230.0,KBSTAR 고배당,11985.0,100.0,+0.84%,0.0,12070.0,12070.0,11950.0
1231.0,TIGER 인도니프티50레버리지(합성),34750.0,85.0,+0.25%,0.0,35545.0,35545.0,34325.0
1232.0,호텔신라우,46200.0,450.0,-0.96%,5000.0,47100.0,47100.0,46200.0
1233.0,TIGER 유로스탁스50(합성 H),15750.0,225.0,+1.45%,0.0,15740.0,15845.0,15730.0
1234.0,ACE 200TR,21485.0,320.0,+1.51%,0.0,21445.0,21505.0,21385.0
1235.0,KODEX 미국달러선물인버스,8465.0,5.0,+0.06%,0.0,8465.0,8495.0,8460.0
1236.0,이스타코,800.0,12.0,-1.48%,500.0,812.0,813.0,771.0
1237.0,주연테크,579.0,9.0,+1.58%,200.0,566.0,583.0,566.0
1238.0,참엔지니어링,400.0,2.0,+0.50%,500.0,398.0,402.0,396.0
1239.0,HANARO 200선물레버리지,17815.0,470.0,+2.71%,0.0,17735.0,17865.0,17675.0
1240.0,KR모터스,352.0,8.0,-2.22%,500.0,362.0,362.0,351.0
1241.0,한투 블룸버그 인버스 2X WTI원유 선물 ETN,16830.0,435.0,-2.52%,0.0,16890.0,16890.0,16720.0
1242.0,미래아이앤지,1206.0,10.0,+0.84%,500.0,1196.0,1210.0,1190.0
1243.0,대교우B,1730.0,33.0,+1.94%,500.0,1694.0,1792.0,1657.0
1244.0,신한 구리 선물 ETN(H),16790.0,0.0,0.00%,0.0,16790.0,16790.0,16790.0
1245.0,삼성 미국 대형 가치주 ETN(H),16765.0,0.0,0.00%,0.0,16765.0,16765.0,16765.0
1246.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),33370.0,0.0,0.00%,0.0,33370.0,33370.0,33370.0
1247.0,카프로,833.0,15.0,+1.83%,500.0,818.0,860.0,818.0
1248.0,TIGER S&P글로벌헬스케어(합성),21540.0,110.0,+0.51%,0.0,21485.0,21540.0,21305.0
1249.0,KB 블룸버그 레버리지 천연가스 선물 ETN,13265.0,985.0,-6.91%,0.0,13500.0,13500.0,13205.0
1250.0,하이트론,1201.0,128.0,-9.63%,500.0,1329.0,1329.0,1201.0
1251.0,TIGER 200 헬스케어,17450.0,40.0,-0.23%,0.0,17495.0,17705.0,17360.0
1252.0,동원수산,7070.0,0.0,0.00%,5000.0,7100.0,7290.0,7010.0
1253.0,에넥스,548.0,4.0,+0.74%,500.0,550.0,550.0,545.0
1254.0,KOSEF 미국달러선물,14345.0,0.0,0.00%,0.0,14355.0,14355.0,14275.0
1255.0,SOL 미국TOP5채권혼합40 Solactive,11720.0,30.0,+0.26%,0.0,11735.0,11735.0,11655.0
1256.0,KODEX IT,18225.0,370.0,+2.07%,0.0,18015.0,18240.0,18015.0
1257.0,하나 Solactive US Tech Top 10 ETN(H),16295.0,0.0,0.00%,0.0,16295.0,16295.0,16295.0
1258.0,KODEX 미국달러선물레버리지,13435.0,25.0,-0.19%,0.0,13435.0,13440.0,13340.0
1259.0,대신 레버리지 코스닥 150 선물 ETN,32370.0,20.0,+0.06%,0.0,33670.0,33670.0,31890.0
1260.0,삼성 레버리지 금 선물 ETN(H),32345.0,320.0,+1.00%,0.0,32390.0,32415.0,32290.0
1261.0,KBSTAR 중국본토CSI300,8290.0,110.0,+1.34%,0.0,8335.0,8335.0,8210.0
1262.0,한투 레버리지 코스닥150선물 ETN,32325.0,205.0,-0.63%,0.0,33560.0,33810.0,31940.0
1263.0,삼성 레버리지 은 선물 ETN(H),10745.0,20.0,+0.19%,0.0,10795.0,10835.0,10720.0
1264.0,유안타증권우,2495.0,0.0,0.00%,5000.0,2490.0,2585.0,2480.0
1265.0,KODEX 미국러셀2000(H),11925.0,60.0,+0.51%,0.0,11940.0,11955.0,11905.0
1266.0,삼성 레버리지 코스닥150 선물 ETN,32165.0,400.0,-1.23%,0.0,33415.0,33795.0,31780.0
1267.0,KODEX WTI원유선물인버스(H),4625.0,55.0,-1.18%,0.0,4620.0,4635.0,4615.0
1268.0,TIGER 글로벌AI&로보틱스 INDXX,10875.0,120.0,+1.12%,0.0,10855.0,10910.0,10840.0
1269.0,KODEX TDF2050액티브,11880.0,70.0,+0.59%,0.0,11870.0,11880.0,11835.0
1270.0,대신343 K200,33730.0,520.0,+1.57%,0.0,33540.0,33730.0,33540.0
1271.0,하나 레버리지 코스닥150 선물 ETN,32015.0,365.0,-1.13%,0.0,33765.0,33765.0,32015.0
1272.0,KODEX K-친환경선박액티브,10770.0,105.0,+0.98%,0.0,10670.0,10805.0,10655.0
1273.0,한투 인버스 2X 나스닥 100 ETN,1051.0,34.0,-3.13%,0.0,1051.0,1052.0,1046.0
1274.0,화인베스틸,1051.0,5.0,+0.48%,500.0,1038.0,1069.0,1038.0
1275.0,ARIRANG 미국장기우량회사채,89385.0,525.0,-0.58%,0.0,89905.0,89905.0,89095.0
1276.0,KODEX 200ESG,11940.0,55.0,+0.46%,0.0,11970.0,11970.0,11910.0
1277.0,메리츠 KAP 통안채 6개월 ETN,51220.0,0.0,0.00%,0.0,51220.0,51220.0,51220.0
1278.0,미래에셋 KRX금현물 Auto-KO-C 2810-01 ETN,10230.0,20.0,+0.20%,0.0,10215.0,10240.0,10215.0
1279.0,TIGER 골드선물(H),13630.0,70.0,+0.52%,0.0,13640.0,13640.0,13610.0
1280.0,한국주강,2690.0,40.0,+1.51%,500.0,2650.0,2690.0,2630.0
1281.0,BYC우,140600.0,400.0,+0.29%,5000.0,140500.0,140800.0,140100.0
1282.0,삼성 KRX 금현물 ETN,15125.0,45.0,+0.30%,0.0,15085.0,15135.0,15085.0
1283.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,12080.0,290.0,+2.46%,0.0,12040.0,12095.0,11980.0
1284.0,솔루스첨단소재1우,3565.0,95.0,+2.74%,100.0,3435.0,3750.0,3425.0
1285.0,신한 금 선물 ETN(H),14975.0,70.0,+0.47%,0.0,14985.0,14985.0,14970.0
1286.0,금호전기,804.0,8.0,+1.01%,500.0,788.0,804.0,788.0
1287.0,KB 천연가스 선물 ETN(H),5935.0,210.0,-3.42%,0.0,5990.0,5995.0,5935.0
1288.0,KBSTAR AI&로봇,12335.0,235.0,+1.94%,0.0,12300.0,12460.0,12210.0
1289.0,KOSEF 글로벌퓨처모빌리티,8940.0,20.0,-0.22%,0.0,8960.0,8960.0,8940.0
1290.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),58965.0,3540.0,+6.39%,0.0,57500.0,59015.0,57380.0
1291.0,두산퓨얼셀2우B,9850.0,30.0,+0.31%,100.0,9800.0,10150.0,9800.0
1292.0,삼성 코스닥 150 TR ETN,9780.0,65.0,-0.66%,0.0,9975.0,10015.0,9780.0
1293.0,TIGER KEDI혁신기업ESG30,9780.0,40.0,+0.41%,0.0,9870.0,9910.0,9750.0
1294.0,KBSTAR 국고채3년,108550.0,90.0,-0.08%,0.0,108565.0,108590.0,108525.0
1295.0,TIGER 글로벌AI액티브,11610.0,300.0,+2.65%,0.0,11465.0,11660.0,11455.0
1296.0,신풍,818.0,9.0,+1.11%,500.0,810.0,836.0,809.0
1297.0,신한 레버리지 미국달러 선물 ETN,14255.0,25.0,-0.18%,0.0,14180.0,14255.0,14180.0
1298.0,미래에셋 인버스 2X 코스피200 선물 ETN,14245.0,440.0,-3.00%,0.0,14360.0,14395.0,14185.0
1299.0,TIGER 200IT레버리지,35505.0,1305.0,+3.82%,0.0,35000.0,35555.0,35000.0
1300.0,한국ANKOR유전,405.0,12.0,-2.88%,0.0,418.0,419.0,403.0
1301.0,KBSTAR 글로벌4차산업IT(합성 H),24610.0,400.0,+1.65%,0.0,24565.0,24720.0,24565.0
1302.0,미래에셋 -2X 홍콩H 선물 ETN(H),28270.0,590.0,+2.13%,0.0,27440.0,28355.0,27160.0
1303.0,대상홀딩스우,30850.0,600.0,-1.91%,1000.0,31050.0,31800.0,30150.0
1304.0,하나 레버리지 콩 선물 ETN(H),28050.0,385.0,+1.39%,0.0,27930.0,28105.0,27885.0
1305.0,대한항공우,25250.0,100.0,+0.40%,5000.0,25000.0,25250.0,24850.0
1306.0,롯데지주우,34800.0,200.0,-0.57%,200.0,35000.0,35100.0,34450.0
1307.0,제이준코스메틱,6240.0,620.0,+11.03%,500.0,5560.0,6450.0,5560.0
1308.0,SOL KIS단기통안채,105900.0,0.0,0.00%,0.0,105900.0,105900.0,105900.0
1309.0,미래에셋 원유선물혼합 ETN(H),27945.0,290.0,+1.05%,0.0,28100.0,28100.0,27945.0
1310.0,TIGER 미국테크TOP10 INDXX(H),10640.0,225.0,+2.16%,0.0,10530.0,10640.0,10530.0
1311.0,TIGER 2차전지TOP10레버리지,3965.0,125.0,-3.06%,0.0,4105.0,4195.0,3875.0
1312.0,TIGER 코스피고배당,13240.0,5.0,+0.04%,0.0,13235.0,13310.0,13195.0
1313.0,KODEX 고배당,8835.0,15.0,+0.17%,0.0,8840.0,8880.0,8810.0
1314.0,KODEX 코스피100,26055.0,380.0,+1.48%,0.0,26160.0,26160.0,25910.0
1315.0,QV 블룸버그 2X 천연가스 선물 ETN(H),799.0,57.0,-6.66%,0.0,810.0,818.0,796.0
1316.0,삼성 레버리지 나스닥 100 ETN,27145.0,825.0,+3.13%,0.0,27150.0,27150.0,27030.0
1317.0,신한 콩 선물 ETN(H),13520.0,0.0,0.00%,0.0,13520.0,13520.0,13520.0
1318.0,TIGER 글로벌멀티에셋TIF액티브,9995.0,35.0,-0.35%,0.0,9675.0,10005.0,9675.0
1319.0,WOORI 대한민국국고채액티브,53245.0,100.0,-0.19%,0.0,53270.0,53285.0,53220.0
1320.0,신한 브렌트원유 선물 ETN(H),13345.0,210.0,+1.60%,0.0,13345.0,13345.0,13345.0
1321.0,SHD,21950.0,450.0,+2.09%,5000.0,21700.0,21950.0,21250.0
1322.0,삼성 China A50 선물 ETN(H),13315.0,140.0,+1.06%,0.0,13315.0,13315.0,13315.0
1323.0,KODEX 글로벌로봇(합성),16990.0,140.0,+0.83%,0.0,16915.0,17080.0,16915.0
1324.0,SOL 미국30년국채커버드콜(합성),10120.0,125.0,-1.22%,0.0,10190.0,10190.0,10075.0
1325.0,KODEX 탄소효율그린뉴딜,8450.0,115.0,+1.38%,0.0,8445.0,8455.0,8415.0
1326.0,삼성 레버리지 코스피200 선물 ETN,26070.0,770.0,+3.04%,0.0,25940.0,26115.0,25815.0
1327.0,KODEX K-미래차액티브,9145.0,130.0,+1.44%,0.0,9140.0,9155.0,9070.0
1328.0,ARIRANG ESG가치주액티브,7870.0,100.0,+1.29%,0.0,7850.0,7885.0,7815.0
1329.0,신한 레버리지 코스피 200 선물 ETN,25910.0,810.0,+3.23%,0.0,25860.0,25960.0,25725.0
1330.0,KODEX 미국S&P500에너지(합성),12430.0,185.0,-1.47%,0.0,12540.0,12540.0,12375.0
1331.0,세방우,6950.0,0.0,0.00%,500.0,6840.0,7030.0,6840.0
1332.0,대상우,18710.0,10.0,+0.05%,1000.0,18630.0,19200.0,18410.0
1333.0,KODEX 미디어&엔터테인먼트,12195.0,95.0,+0.79%,0.0,12240.0,12350.0,12105.0
1334.0,TIGER 리츠부동산인프라채권TR KIS,4630.0,0.0,0.00%,0.0,4640.0,4645.0,4610.0
1335.0,한창,1362.0,9.0,-0.66%,500.0,1331.0,1388.0,1331.0
1336.0,녹십자홀딩스2우,29900.0,250.0,+0.84%,500.0,30050.0,30300.0,29850.0
1337.0,SOL 미국S&P500ESG,12645.0,105.0,+0.84%,0.0,12600.0,12645.0,12585.0
1338.0,한솔PNS,1231.0,2.0,+0.16%,500.0,1228.0,1240.0,1224.0
1339.0,삼성 인버스 2X 항셍테크 ETN(H),12580.0,385.0,+3.16%,0.0,12045.0,12655.0,11935.0
1340.0,KBSTAR 내수주플러스,7520.0,20.0,-0.27%,0.0,7560.0,7560.0,7490.0
1341.0,한투 레버리지 금 선물 ETN,24975.0,230.0,+0.93%,0.0,24905.0,24975.0,24905.0
1342.0,ACE 일본Nikkei225(H),24960.0,275.0,+1.11%,0.0,25080.0,25100.0,24845.0
1343.0,KBSTAR 중장기국공채액티브,103845.0,105.0,-0.10%,0.0,103865.0,103865.0,103805.0
1344.0,SOL 코스닥150,12810.0,160.0,-1.23%,0.0,13060.0,13190.0,12810.0
1345.0,메리츠 미국채10년 ETN(H),8270.0,45.0,-0.54%,0.0,8280.0,8280.0,8270.0
1346.0,메리츠 레버리지 인플레이션 국채 ETN,12320.0,0.0,0.00%,0.0,12320.0,12320.0,12320.0
1347.0,ARIRANG 미국나스닥테크,30685.0,605.0,+2.01%,0.0,30500.0,30700.0,30500.0
1348.0,진도,1967.0,35.0,+1.81%,500.0,1933.0,1975.0,1933.0
1349.0,KODEX 유럽명품TOP10 STOXX,8290.0,245.0,+3.05%,0.0,8330.0,8330.0,8215.0
1350.0,KODEX TRF7030,15280.0,60.0,+0.39%,0.0,15235.0,15280.0,15235.0
1351.0,한투 인버스 2X 구리 선물 ETN,24425.0,0.0,0.00%,0.0,24425.0,24425.0,24425.0
1352.0,KODEX TRF5050,13545.0,20.0,-0.15%,0.0,13640.0,13640.0,13525.0
1353.0,신한 은 선물 ETN(H),12180.0,55.0,+0.45%,0.0,12225.0,12235.0,12180.0
1354.0,삼성 레버리지 China A50 선물 ETN(H),24330.0,655.0,+2.77%,0.0,24275.0,24465.0,24040.0
1355.0,TIGER 퓨처모빌리티액티브,8595.0,10.0,+0.12%,0.0,8600.0,8765.0,8580.0
1356.0,한투 블룸버그 레버리지 WTI원유 선물 ETN,12105.0,285.0,+2.41%,0.0,12080.0,12115.0,12030.0
1357.0,미래에셋 -2X 미국채울트라30년 선물 ETN,12085.0,305.0,+2.59%,0.0,12010.0,12085.0,11980.0
1358.0,ARIRANG 미국단기우량회사채,114885.0,420.0,-0.36%,0.0,114985.0,114985.0,114755.0
1359.0,ARIRANG 미국채30년액티브,50205.0,725.0,-1.42%,0.0,50825.0,50825.0,50020.0
1360.0,삼성 레버리지 S&P500 선물 ETN,23765.0,335.0,+1.43%,0.0,23840.0,23840.0,23730.0
1361.0,KBSTAR 200선물인버스2X,2550.0,80.0,-3.04%,0.0,2600.0,2600.0,2535.0
1362.0,KODEX 철강,8665.0,0.0,0.00%,0.0,8675.0,8755.0,8605.0
1363.0,KODEX 미국서학개미,10030.0,60.0,+0.60%,0.0,9975.0,10350.0,9975.0
1364.0,메리츠 인버스 천연가스 선물 ETN(H),23485.0,795.0,+3.50%,0.0,23280.0,23485.0,23205.0
1365.0,KODEX 차이나심천ChiNext(합성),7380.0,95.0,+1.30%,0.0,7325.0,7400.0,7305.0
1366.0,KODEX KRX기후변화솔루션,11170.0,90.0,-0.80%,0.0,11305.0,11370.0,11170.0
1367.0,미래에셋 인버스 천연가스 선물 ETN(H),23285.0,610.0,+2.69%,0.0,23270.0,23300.0,23095.0
1368.0,ACE ESG액티브,7270.0,125.0,+1.75%,0.0,7240.0,7270.0,7240.0
1369.0,미래에셋 중국 심천 100 ETN,11605.0,0.0,0.00%,0.0,11605.0,11605.0,11605.0
1370.0,TIGER 구리실물,9865.0,25.0,+0.25%,0.0,9840.0,9890.0,9825.0
1371.0,TIGER 200커버드콜ATM,8570.0,105.0,+1.24%,0.0,8520.0,8580.0,8520.0
1372.0,TIGER 원유선물Enhanced(H),4165.0,35.0,+0.85%,0.0,4160.0,4180.0,4150.0
1373.0,신한 다우존스지수 선물 ETN(H),23070.0,130.0,+0.57%,0.0,23065.0,23070.0,23065.0
1374.0,메리츠 레버리지 국채30년 ETN,5765.0,50.0,-0.86%,0.0,5765.0,5780.0,5735.0
1375.0,ACE 미국친환경그린테마INDXX,8700.0,65.0,-0.74%,0.0,8735.0,8735.0,8640.0
1376.0,QV 미국 IT TOP5 ETN(H),32895.0,630.0,+1.95%,0.0,32810.0,32895.0,32810.0
1377.0,메리츠 인플레이션 국채 ETN,11500.0,5.0,-0.04%,0.0,11505.0,11505.0,11500.0
1378.0,TIGER 삼성그룹펀더멘털,11140.0,175.0,+1.60%,0.0,11105.0,11140.0,11095.0
1379.0,미래에셋 인버스 코스피200 선물 ETN,11440.0,200.0,-1.72%,0.0,11455.0,11465.0,11425.0
1380.0,신한 인버스 코스피 200 선물 ETN,11440.0,110.0,-0.95%,0.0,11470.0,11470.0,11440.0
1381.0,KODEX S&P글로벌인프라(합성),14135.0,35.0,-0.25%,0.0,14250.0,14250.0,14025.0
1382.0,HANARO 200 TOP10,7790.0,20.0,+0.26%,0.0,7835.0,7860.0,7745.0
1383.0,KB 인버스 2X KOSDAQ 150 선물 ETN,7505.0,90.0,+1.21%,0.0,7250.0,7585.0,7105.0
1384.0,TIGER 미국테크TOP10+10%프리미엄,10185.0,105.0,+1.04%,0.0,10190.0,10195.0,10140.0
1385.0,대신 인버스 2X 코스닥 150 선물 ETN,7460.0,10.0,+0.13%,0.0,7280.0,7565.0,7130.0
1386.0,SOL 한국형글로벌반도체액티브,14850.0,480.0,+3.34%,0.0,14550.0,14850.0,14550.0
1387.0,TIGER 차이나항셍테크레버리지(합성 H),4090.0,115.0,-2.73%,0.0,4250.0,4280.0,4055.0
1388.0,TIGER 미국달러선물인버스2X,6350.0,10.0,+0.16%,0.0,6350.0,6395.0,6345.0
1389.0,KODEX KRX300,15865.0,235.0,+1.50%,0.0,15855.0,15865.0,15765.0
1390.0,KODEX 건설,3150.0,10.0,+0.32%,0.0,3165.0,3190.0,3140.0
1391.0,KB 일본 로보틱스 TOP 10 ETN,10910.0,40.0,-0.37%,0.0,10995.0,10995.0,10875.0
1392.0,KB 일본 컨슈머 TOP 10 ETN,10820.0,10.0,-0.09%,0.0,10885.0,10910.0,10780.0
1393.0,KODEX 배당성장채권혼합,12020.0,20.0,+0.17%,0.0,12040.0,12045.0,12000.0
1394.0,KBSTAR 미국S&P500(H),12000.0,110.0,+0.93%,0.0,12005.0,12005.0,11990.0
1395.0,메리츠 인버스 2X 구리 선물 ETN(H),21390.0,100.0,-0.47%,0.0,21390.0,21390.0,21390.0
1396.0,TIGER 200 에너지화학,12530.0,90.0,-0.71%,0.0,12785.0,12785.0,12490.0
1397.0,QV 인버스 레버리지 구리 선물 ETN(H),21265.0,0.0,0.00%,0.0,21265.0,21265.0,21265.0
1398.0,메리츠 레버리지 금 선물 ETN(H),21260.0,235.0,+1.12%,0.0,21260.0,21260.0,21260.0
1399.0,KBSTAR 배터리 리사이클링iSelect,11285.0,280.0,-2.42%,0.0,11565.0,11730.0,11285.0
1400.0,QV 레버리지 금 선물 ETN(H),21155.0,0.0,0.00%,0.0,21155.0,21155.0,21155.0
1401.0,ACE 2차전지&친환경차액티브,11120.0,295.0,-2.58%,0.0,11815.0,11815.0,11040.0
1402.0,ACE 코스닥150,13185.0,85.0,-0.64%,0.0,13425.0,13495.0,13140.0
1403.0,대덕전자1우,9990.0,170.0,+1.73%,500.0,9880.0,10030.0,9850.0
1404.0,QV 미국달러 SOFR금리 플러스 ETN,10325.0,0.0,0.00%,0.0,10325.0,10325.0,10325.0
1405.0,KODEX 보험,7370.0,80.0,-1.07%,0.0,7520.0,7520.0,7335.0
1406.0,ARIRANG 우량회사채50 1년,114580.0,15.0,-0.01%,0.0,114590.0,114595.0,114565.0
1407.0,메리츠 KIS 통안채 1년 ETN,51315.0,0.0,0.00%,0.0,51315.0,51315.0,51315.0
1408.0,TIGER 코스닥150선물인버스,3870.0,20.0,+0.52%,0.0,3810.0,3900.0,3770.0
1409.0,한투 인버스 2X 금 선물 ETN,20375.0,0.0,0.00%,0.0,20375.0,20375.0,20375.0
1410.0,코리아써우,6860.0,360.0,+5.54%,500.0,6610.0,7000.0,6610.0
1411.0,QV iSelect 글로벌 EMP ETN(H),10140.0,0.0,0.00%,0.0,10140.0,10140.0,10140.0
1412.0,SOL 국고채3년,102325.0,35.0,-0.03%,0.0,102370.0,102370.0,102320.0
1413.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,3375.0,140.0,-3.98%,0.0,3555.0,3600.0,3315.0
1414.0,메리츠 인버스 국채3년 ETN,10085.0,0.0,0.00%,0.0,10085.0,10085.0,10085.0
1415.0,TIGER 차이나클린에너지SOLACTIVE,5535.0,30.0,+0.54%,0.0,5610.0,5635.0,5495.0
1416.0,키움 인버스 미국달러선물 ETN,9950.0,0.0,0.00%,0.0,9950.0,9950.0,9950.0
1417.0,메리츠 국채10년 ETN,9925.0,25.0,-0.25%,0.0,9925.0,9925.0,9925.0
1418.0,삼성 인버스 2X HSCEI ETN(H),19830.0,565.0,+2.93%,0.0,19155.0,19830.0,19155.0
1419.0,LX하우시스우,19050.0,80.0,-0.42%,5000.0,19060.0,19500.0,19000.0
1420.0,미래에셋 인버스 2X 옥수수 선물 ETN,19590.0,180.0,-0.91%,0.0,19590.0,19610.0,19510.0
1421.0,넥센타이어1우B,3010.0,10.0,+0.33%,500.0,3000.0,3035.0,2995.0
1422.0,ACE 미국S&P500채권혼합액티브,10860.0,25.0,+0.23%,0.0,10895.0,10895.0,10805.0
1423.0,미래에셋 코스닥150 선물 ETN,9765.0,75.0,+0.77%,0.0,9770.0,9770.0,9765.0
1424.0,미래에셋 인버스 2X 은 선물 ETN,19415.0,0.0,0.00%,0.0,19415.0,19415.0,19415.0
1425.0,대한제당우,2995.0,30.0,+1.01%,500.0,2965.0,3015.0,2955.0
